month,region,category,sales,profit,result_type,profit_margin,source_year,sales_growth_assumption,margin_improvement_assumption,forecast_method
2027-03-01,West,Office Supplies,7417.9648,1330.182128,Forecast,0.179319,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-03-01,West,Technology,21572.78504,8340.423249,Forecast,0.386618,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,Central,Furniture,1249.879496,39.106323,Forecast,0.031288,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,Central,Office Supplies,1612.366,-33.33647,Forecast,-0.020675,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,Central,Technology,723.86552,144.219954,Forecast,0.199236,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,East,Furniture,2909.86536,253.872523,Forecast,0.087245,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,East,Office Supplies,6708.16548,1167.431519,Forecast,0.174031,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,East,Technology,1226.72952,-95.599852,Forecast,-0.077931,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,South,Furniture,3017.81205,-324.668182,Forecast,-0.107584,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,South,Office Supplies,4827.10962,1553.713216,Forecast,0.321872,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,South,Technology,2169.69704,259.077907,Forecast,0.119407,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,West,Furniture,2705.30868,321.408207,Forecast,0.118806,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,West,Office Supplies,2828.88136,964.911937,Forecast,0.341093,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-04-01,West,Technology,9006.09814,-3040.226391,Forecast,-0.337574,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,Central,Furniture,4833.564172,446.619585,Forecast,0.0924,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,Central,Office Supplies,5889.13104,1176.700085,Forecast,0.199809,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,Central,Technology,1561.49024,309.204353,Forecast,0.198019,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,East,Furniture,2564.61488,-62.987914,Forecast,-0.02456,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,East,Office Supplies,2379.17318,566.727532,Forecast,0.238204,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,East,Technology,1570.21828,436.565759,Forecast,0.278029,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,South,Furniture,7479.97056,76.771857,Forecast,0.010264,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,South,Office Supplies,2209.4163,732.944712,Forecast,0.331737,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,South,Technology,1910.9786,395.986267,Forecast,0.207216,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,West,Furniture,3653.6292,-544.455644,Forecast,-0.149018,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,West,Office Supplies,4110.93652,952.706917,Forecast,0.231749,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-05-01,West,Technology,9701.68816,2430.336179,Forecast,0.250507,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,Central,Furniture,5661.211112,144.051696,Forecast,0.025445,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,Central,Office Supplies,5062.23776,714.141695,Forecast,0.141072,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,Central,Technology,3021.318,492.596628,Forecast,0.16304,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,East,Furniture,5122.50512,37.16006,Forecast,0.007254,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,East,Office Supplies,4615.08418,1113.604163,Forecast,0.241297,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,East,Technology,6412.12232,2242.478824,Forecast,0.349725,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,South,Furniture,2440.10728,216.328976,Forecast,0.088656,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,South,Office Supplies,2647.61924,463.886178,Forecast,0.175209,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,South,Technology,4382.22868,567.650447,Forecast,0.129535,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,West,Furniture,6925.27839,662.500114,Forecast,0.095664,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,West,Office Supplies,5680.63328,1404.745962,Forecast,0.247287,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-06-01,West,Technology,4269.097,963.417411,Forecast,0.225672,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,Central,Furniture,3142.50144,-248.103049,Forecast,-0.078951,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,Central,Office Supplies,4468.03568,821.528662,Forecast,0.183868,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,Central,Technology,2563.38104,624.014495,Forecast,0.243434,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,East,Furniture,2990.82074,151.329464,Forecast,0.050598,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,East,Office Supplies,3420.4716,898.653796,Forecast,0.262728,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,East,Technology,6649.84004,200.533524,Forecast,0.030156,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,South,Furniture,2123.05916,323.585278,Forecast,0.152415,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,South,Office Supplies,690.96948,141.250607,Forecast,0.204424,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,South,Technology,686.19524,165.294778,Forecast,0.240886,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,West,Furniture,4968.07478,262.456652,Forecast,0.052829,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,West,Office Supplies,2342.41132,888.326545,Forecast,0.379236,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-07-01,West,Technology,14703.10524,3441.764848,Forecast,0.234084,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,Central,Furniture,488.66848,-81.741222,Forecast,-0.167273,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,Central,Office Supplies,2485.63852,472.266687,Forecast,0.189998,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,Central,Technology,3653.86664,205.870359,Forecast,0.056343,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,East,Furniture,9378.97964,-529.867002,Forecast,-0.056495,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,East,Office Supplies,11199.26464,2808.956561,Forecast,0.250816,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,East,Technology,2495.13188,624.115375,Forecast,0.250133,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,South,Furniture,1575.11336,330.171111,Forecast,0.209617,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,South,Office Supplies,3496.03476,-762.968146,Forecast,-0.218238,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,South,Technology,5922.67792,679.77234,Forecast,0.114774,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,West,Furniture,4925.62496,704.852385,Forecast,0.143099,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,West,Office Supplies,15751.9074,4552.282307,Forecast,0.288999,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-08-01,West,Technology,6604.63528,1393.533494,Forecast,0.210993,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,Central,Furniture,5336.36542,-559.987257,Forecast,-0.104938,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,Central,Office Supplies,4846.76096,-307.522769,Forecast,-0.063449,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,Central,Technology,8200.45044,2157.721976,Forecast,0.263122,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,East,Furniture,11653.27006,1564.036736,Forecast,0.134214,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,East,Office Supplies,9340.98712,-328.4138,Forecast,-0.035158,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,East,Technology,13504.0237,1632.812155,Forecast,0.120913,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,South,Furniture,1387.752,170.019548,Forecast,0.122514,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,South,Office Supplies,7834.54056,2182.895715,Forecast,0.278625,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,South,Technology,1590.25864,334.040577,Forecast,0.210054,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,West,Furniture,12465.04668,630.810865,Forecast,0.050606,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,West,Office Supplies,11840.78194,3785.151398,Forecast,0.319671,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-09-01,West,Technology,5348.1664,919.02742,Forecast,0.17184,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,Central,Furniture,3566.580092,-753.712056,Forecast,-0.211326,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,Central,Office Supplies,4923.42652,732.618905,Forecast,0.148803,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,Central,Technology,4391.88316,684.392742,Forecast,0.155831,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,East,Furniture,6161.9602,204.547405,Forecast,0.033195,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,East,Office Supplies,3808.88104,777.981827,Forecast,0.204255,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,East,Technology,24316.18164,7287.034098,Forecast,0.299678,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,South,Furniture,7570.91008,-1562.863428,Forecast,-0.20643,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,South,Office Supplies,4106.23542,-894.870513,Forecast,-0.21793,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,South,Technology,1188.02256,144.230681,Forecast,0.121404,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,West,Furniture,6280.98972,-412.391187,Forecast,-0.065657,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,West,Office Supplies,17195.54578,5242.868613,Forecast,0.304897,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-10-01,West,Technology,4972.65398,303.342336,Forecast,0.061002,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,Central,Furniture,5372.60576,-522.556489,Forecast,-0.097263,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,Central,Office Supplies,6377.67656,-1918.324103,Forecast,-0.300787,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,Central,Technology,4313.99436,911.490852,Forecast,0.211287,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,East,Furniture,11535.97364,336.884292,Forecast,0.029203,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,East,Office Supplies,12903.48812,3180.859459,Forecast,0.246512,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,East,Technology,23939.27638,6679.942148,Forecast,0.279037,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,South,Furniture,7367.57876,-89.484002,Forecast,-0.012146,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,South,Office Supplies,6688.90846,1029.745962,Forecast,0.153948,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,South,Technology,16383.97904,-2510.355473,Forecast,-0.15322,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,West,Furniture,15003.95974,901.984311,Forecast,0.060116,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,West,Office Supplies,7397.68488,1702.326546,Forecast,0.230116,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-11-01,West,Technology,8276.6496,1198.925296,Forecast,0.144856,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,Central,Furniture,6895.180008,371.597134,Forecast,0.053892,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,Central,Office Supplies,8343.05012,-2949.115771,Forecast,-0.353482,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,Central,Technology,4777.82492,1364.920989,Forecast,0.285678,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,East,Furniture,7877.96876,711.67746,Forecast,0.090338,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,East,Office Supplies,9576.676,1811.461878,Forecast,0.189154,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,East,Technology,5209.3912,1172.919786,Forecast,0.225155,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,South,Furniture,5920.39998,325.653534,Forecast,0.055005,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,South,Office Supplies,5415.2114,928.639235,Forecast,0.171487,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,South,Technology,4786.70984,1293.254611,Forecast,0.270176,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,West,Furniture,13138.1647,79.725542,Forecast,0.006068,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,West,Office Supplies,9796.5624,2325.729146,Forecast,0.237403,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
2027-12-01,West,Technology,8548.39544,2190.140645,Forecast,0.256205,2026,0.06,0.005,Prior-year monthly actual; 6% sales growth; margin +0.5 percentage points
